,date,t_mean,t_max,t_min,station,year
95381,2019-03-02,12.3,16.2,7.0,kyparissia,2019
95382,2019-03-03,11.9,17.2,5.6,kyparissia,2019
95383,2019-03-04,12.6,16.8,7.1,kyparissia,2019
95384,2019-03-05,12.7,17.1,8.3,kyparissia,2019
95385,2019-03-06,13.0,18.2,9.3,kyparissia,2019
95386,2019-03-07,12.1,16.9,8.1,kyparissia,2019
95387,2019-03-08,12.0,17.9,7.2,kyparissia,2019
95388,2019-03-09,13.2,19.7,6.4,kyparissia,2019
95389,2019-03-10,13.3,18.5,7.9,kyparissia,2019
95390,2019-03-11,14.2,19.3,9.5,kyparissia,2019
95391,2019-03-12,12.7,17.1,6.3,kyparissia,2019
95392,2019-03-13,11.8,16.7,6.4,kyparissia,2019
95393,2019-03-14,11.6,16.5,7.7,kyparissia,2019
95394,2019-03-15,11.9,15.8,9.2,kyparissia,2019
95395,2019-03-16,12.5,17.3,6.7,kyparissia,2019
95396,2019-03-17,12.9,16.9,7.8,kyparissia,2019
95397,2019-03-18,13.6,18.2,9.4,kyparissia,2019
95398,2019-03-19,13.1,17.2,7.8,kyparissia,2019
95399,2019-03-20,14.5,18.3,9.7,kyparissia,2019
95400,2019-03-21,17.8,22.4,11.3,kyparissia,2019
95401,2019-03-22,17.4,21.3,10.8,kyparissia,2019
95402,2019-03-23,15.7,19.1,10.9,kyparissia,2019
95403,2019-03-24,15.0,19.0,6.9,kyparissia,2019
95404,2019-03-25,12.9,17.9,6.9,kyparissia,2019
95405,2019-03-26,13.8,18.3,9.2,kyparissia,2019
95406,2019-03-27,14.0,17.1,9.9,kyparissia,2019
95407,2019-03-28,11.2,12.9,9.8,kyparissia,2019
95408,2019-03-29,12.4,16.7,7.1,kyparissia,2019
95409,2019-03-30,11.8,18.0,4.4,kyparissia,2019
95410,2019-03-31,12.0,18.4,3.9,kyparissia,2019
95411,2019-04-01,13.1,17.4,6.3,kyparissia,2019
95412,2019-04-02,15.2,20.7,7.5,kyparissia,2019
95413,2019-04-03,15.5,20.7,10.5,kyparissia,2019
95414,2019-04-04,14.8,19.3,10.9,kyparissia,2019
95415,2019-04-05,15.7,20.4,12.1,kyparissia,2019
95416,2019-04-06,15.8,19.4,13.2,kyparissia,2019
95417,2019-04-07,15.7,19.0,14.1,kyparissia,2019
95418,2019-04-08,14.7,17.2,12.8,kyparissia,2019
95419,2019-04-09,14.9,17.4,12.7,kyparissia,2019
95420,2019-04-10,15.1,17.8,11.2,kyparissia,2019
95421,2019-04-11,16.3,21.8,8.8,kyparissia,2019
95422,2019-04-12,15.9,21.3,12.0,kyparissia,2019
95423,2019-04-13,15.1,19.3,11.6,kyparissia,2019
95424,2019-04-14,14.8,18.1,12.6,kyparissia,2019
95425,2019-04-15,12.6,17.2,10.1,kyparissia,2019
95426,2019-04-16,14.5,18.2,9.8,kyparissia,2019
95427,2019-04-17,14.8,18.3,10.6,kyparissia,2019
95428,2019-04-18,14.0,18.8,9.4,kyparissia,2019
95429,2019-04-19,14.1,17.9,8.0,kyparissia,2019
95430,2019-04-20,14.9,18.6,9.3,kyparissia,2019
95431,2019-04-21,14.6,18.3,10.1,kyparissia,2019
95432,2019-04-22,15.4,19.1,11.8,kyparissia,2019
95433,2019-04-23,20.2,25.9,13.7,kyparissia,2019
95434,2019-04-24,23.6,27.8,16.6,kyparissia,2019
95435,2019-04-25,18.4,23.0,14.1,kyparissia,2019
95436,2019-04-26,19.1,24.7,13.1,kyparissia,2019
95437,2019-04-27,18.9,24.7,13.0,kyparissia,2019
95438,2019-04-28,17.0,22.4,11.1,kyparissia,2019
95439,2019-04-29,15.4,19.6,9.2,kyparissia,2019
95440,2019-04-30,15.9,19.5,10.8,kyparissia,2019
95441,2019-05-01,13.9,18.3,9.3,kyparissia,2019
95442,2019-05-02,15.6,19.6,9.4,kyparissia,2019
95443,2019-05-03,16.3,19.7,12.4,kyparissia,2019
95444,2019-05-04,17.8,28.0,12.9,kyparissia,2019
95445,2019-05-05,19.8,28.1,14.8,kyparissia,2019
95446,2019-05-06,16.3,19.1,12.7,kyparissia,2019
95447,2019-05-07,15.4,18.2,12.1,kyparissia,2019
95448,2019-05-08,15.6,19.4,11.8,kyparissia,2019
95449,2019-05-09,15.3,18.7,9.8,kyparissia,2019
95450,2019-05-10,16.3,20.5,12.2,kyparissia,2019
95451,2019-05-11,16.8,21.2,11.5,kyparissia,2019
95452,2019-05-12,18.7,25.7,12.1,kyparissia,2019
95453,2019-05-13,19.1,25.2,14.6,kyparissia,2019
95454,2019-05-14,16.7,20.4,12.8,kyparissia,2019
95455,2019-05-15,16.0,20.2,11.4,kyparissia,2019
95456,2019-05-16,16.8,20.6,12.1,kyparissia,2019
95457,2019-05-17,17.1,21.5,12.8,kyparissia,2019
95458,2019-05-18,17.1,21.3,11.4,kyparissia,2019
95459,2019-05-19,21.6,31.9,12.8,kyparissia,2019
95460,2019-05-20,17.8,21.6,14.1,kyparissia,2019
95461,2019-05-21,18.0,22.9,13.4,kyparissia,2019
95462,2019-05-22,17.1,21.8,12.7,kyparissia,2019
95463,2019-05-23,17.5,22.1,11.4,kyparissia,2019
95464,2019-05-24,18.5,21.7,14.2,kyparissia,2019
95465,2019-05-25,18.2,22.4,13.5,kyparissia,2019
95466,2019-05-26,20.0,25.4,13.8,kyparissia,2019
95467,2019-05-27,21.2,29.2,17.2,kyparissia,2019
95468,2019-05-28,19.6,25.2,15.0,kyparissia,2019
95469,2019-05-29,19.2,22.4,15.3,kyparissia,2019
95470,2019-05-30,20.9,27.1,14.7,kyparissia,2019
95471,2019-05-31,19.5,27.8,14.4,kyparissia,2019
95472,2019-06-01,19.0,22.8,14.1,kyparissia,2019
95473,2019-06-02,19.3,22.5,16.2,kyparissia,2019
95474,2019-06-03,19.2,22.7,15.3,kyparissia,2019
95475,2019-06-04,19.4,22.9,15.5,kyparissia,2019
95476,2019-06-05,19.7,23.4,15.4,kyparissia,2019
95477,2019-06-06,20.3,24.4,14.3,kyparissia,2019
95478,2019-06-07,21.9,27.4,15.6,kyparissia,2019
95479,2019-06-08,23.6,32.5,16.3,kyparissia,2019
95480,2019-06-09,25.5,33.9,18.1,kyparissia,2019
95481,2019-06-10,25.9,30.7,19.6,kyparissia,2019
95482,2019-06-11,24.4,30.7,18.9,kyparissia,2019
95483,2019-06-12,23.6,29.5,18.6,kyparissia,2019
95484,2019-06-13,24.2,29.5,18.6,kyparissia,2019
95485,2019-06-14,24.7,31.1,18.1,kyparissia,2019
95486,2019-06-15,24.8,31.5,19.0,kyparissia,2019
95487,2019-06-16,25.2,29.1,20.2,kyparissia,2019
95488,2019-06-17,25.1,30.1,19.8,kyparissia,2019
95489,2019-06-18,25.8,30.9,19.3,kyparissia,2019
95490,2019-06-19,25.2,29.2,20.6,kyparissia,2019
95491,2019-06-20,24.7,28.6,19.8,kyparissia,2019
95492,2019-06-21,25.1,29.7,19.8,kyparissia,2019
95493,2019-06-22,26.1,31.7,20.6,kyparissia,2019
95494,2019-06-23,26.7,32.7,21.3,kyparissia,2019
95495,2019-06-24,26.2,31.6,20.7,kyparissia,2019
95496,2019-06-25,26.0,32.3,21.6,kyparissia,2019
95497,2019-06-26,28.4,34.4,22.3,kyparissia,2019
95498,2019-06-27,27.0,31.3,22.1,kyparissia,2019
95499,2019-06-28,27.0,32.6,21.3,kyparissia,2019
95500,2019-06-29,26.4,31.7,21.7,kyparissia,2019
95501,2019-06-30,27.6,32.5,19.5,kyparissia,2019
95502,2019-07-01,26.9,31.4,21.6,kyparissia,2019
95503,2019-07-02,25.7,30.8,18.1,kyparissia,2019
95504,2019-07-03,25.3,29.2,20.8,kyparissia,2019
95505,2019-07-04,26.1,33.7,19.7,kyparissia,2019
95506,2019-07-05,26.3,31.3,21.1,kyparissia,2019
95507,2019-07-06,26.3,30.8,20.3,kyparissia,2019
95508,2019-07-07,26.8,31.9,22.2,kyparissia,2019
95509,2019-07-08,26.5,31.3,20.4,kyparissia,2019
95510,2019-07-09,27.4,33.1,21.9,kyparissia,2019
95511,2019-07-10,29.0,36.5,22.4,kyparissia,2019
95512,2019-07-11,26.7,30.0,21.6,kyparissia,2019
95513,2019-07-12,24.6,28.2,20.4,kyparissia,2019
95514,2019-07-13,25.5,29.5,20.2,kyparissia,2019
95515,2019-07-14,25.4,29.6,19.6,kyparissia,2019
95516,2019-07-15,21.8,26.3,18.7,kyparissia,2019
95517,2019-07-16,23.5,29.2,18.9,kyparissia,2019
95518,2019-07-17,24.5,29.2,19.6,kyparissia,2019
95519,2019-07-18,24.3,28.7,18.4,kyparissia,2019
95520,2019-07-19,23.9,28.5,17.9,kyparissia,2019
95521,2019-07-20,25.1,29.9,19.4,kyparissia,2019
95522,2019-07-21,25.7,31.3,17.7,kyparissia,2019
95523,2019-07-22,26.8,32.6,18.7,kyparissia,2019
95524,2019-07-23,27.6,32.4,20.7,kyparissia,2019
95525,2019-07-24,27.2,32.7,21.8,kyparissia,2019
95526,2019-07-25,26.3,30.4,21.9,kyparissia,2019
95527,2019-07-26,25.9,31.1,19.3,kyparissia,2019
95528,2019-07-27,25.9,29.7,21.6,kyparissia,2019
95529,2019-07-28,26.1,30.3,20.6,kyparissia,2019
95530,2019-07-29,26.9,30.2,22.8,kyparissia,2019
95531,2019-07-30,26.7,30.1,22.9,kyparissia,2019
95532,2019-07-31,26.3,29.7,22.4,kyparissia,2019
95533,2019-08-01,27.5,32.9,22.3,kyparissia,2019
95534,2019-08-02,27.4,32.4,23.1,kyparissia,2019
95535,2019-08-03,26.8,30.8,21.4,kyparissia,2019
95536,2019-08-04,26.5,30.4,22.4,kyparissia,2019
95537,2019-08-05,26.7,32.7,22.3,kyparissia,2019
95538,2019-08-06,25.7,30.0,20.8,kyparissia,2019
95539,2019-08-07,26.2,31.1,19.4,kyparissia,2019
95540,2019-08-08,26.3,31.3,20.7,kyparissia,2019
95541,2019-08-09,26.6,32.2,20.9,kyparissia,2019
95542,2019-08-10,29.3,35.3,20.4,kyparissia,2019
95543,2019-08-11,31.9,39.1,23.5,kyparissia,2019
95544,2019-08-12,27.4,35.6,20.4,kyparissia,2019
95545,2019-08-13,26.3,30.4,19.8,kyparissia,2019
95546,2019-08-14,26.6,31.3,21.1,kyparissia,2019
95547,2019-08-15,27.3,31.4,22.7,kyparissia,2019
95548,2019-08-16,26.1,29.8,21.1,kyparissia,2019
95549,2019-08-17,25.6,29.5,21.6,kyparissia,2019
95550,2019-08-18,25.6,29.4,21.4,kyparissia,2019
95551,2019-08-19,25.9,30.2,20.6,kyparissia,2019
95552,2019-08-20,26.4,32.1,21.6,kyparissia,2019
95553,2019-08-21,26.3,30.1,21.0,kyparissia,2019
95554,2019-08-22,27.4,32.5,20.6,kyparissia,2019
95555,2019-08-23,31.3,34.7,22.5,kyparissia,2019
95556,2019-08-24,31.0,35.6,24.9,kyparissia,2019
95557,2019-08-25,27.8,34.4,21.4,kyparissia,2019
95558,2019-08-26,26.9,32.6,21.8,kyparissia,2019
95559,2019-08-27,27.6,33.3,22.3,kyparissia,2019
95560,2019-08-28,27.3,33.7,20.7,kyparissia,2019
95561,2019-08-29,25.9,32.1,20.1,kyparissia,2019
95562,2019-08-30,26.3,31.8,19.3,kyparissia,2019
95563,2019-08-31,26.5,31.2,20.0,kyparissia,2019
95564,2019-09-01,25.5,30.2,19.9,kyparissia,2019
95565,2019-09-02,25.6,29.7,20.0,kyparissia,2019
95566,2019-09-03,26.5,29.9,22.5,kyparissia,2019
95567,2019-09-04,26.2,33.7,20.1,kyparissia,2019
95568,2019-09-05,25.8,30.3,20.6,kyparissia,2019
95569,2019-09-06,25.6,29.7,21.2,kyparissia,2019
95570,2019-09-07,25.6,29.2,21.9,kyparissia,2019
95571,2019-09-08,25.7,29.2,20.4,kyparissia,2019
95572,2019-09-09,25.8,29.1,21.2,kyparissia,2019
95573,2019-09-10,25.2,29.4,21.4,kyparissia,2019
95574,2019-09-11,24.7,30.0,20.8,kyparissia,2019
95575,2019-09-12,25.2,30.0,19.7,kyparissia,2019
95576,2019-09-13,26.6,31.4,18.9,kyparissia,2019
95577,2019-09-14,25.3,30.5,17.0,kyparissia,2019
95578,2019-09-15,26.3,33.7,16.0,kyparissia,2019
95579,2019-09-16,25.5,30.4,19.4,kyparissia,2019
95580,2019-09-17,23.8,28.0,18.1,kyparissia,2019
95581,2019-09-18,24.3,28.7,19.7,kyparissia,2019
95582,2019-09-19,23.8,27.6,19.1,kyparissia,2019
95583,2019-09-20,24.0,27.6,20.2,kyparissia,2019
95584,2019-09-21,23.4,27.6,19.6,kyparissia,2019
95585,2019-09-22,22.6,27.0,17.4,kyparissia,2019
95586,2019-09-23,23.0,27.1,18.4,kyparissia,2019
95587,2019-09-24,23.7,26.8,19.3,kyparissia,2019
95588,2019-09-25,23.3,27.0,19.8,kyparissia,2019
95589,2019-09-26,23.7,27.1,19.5,kyparissia,2019
95590,2019-09-27,23.7,28.4,19.3,kyparissia,2019
95591,2019-09-28,23.4,28.5,18.6,kyparissia,2019
95592,2019-09-29,23.0,26.9,19.7,kyparissia,2019
95593,2019-09-30,23.4,27.3,19.2,kyparissia,2019
95594,2019-10-01,23.3,27.1,19.7,kyparissia,2019
95595,2019-10-02,23.0,26.9,18.9,kyparissia,2019
95596,2019-10-03,22.9,27.5,19.3,kyparissia,2019
95597,2019-10-04,22.7,29.2,18.2,kyparissia,2019
95598,2019-10-05,20.9,24.6,17.5,kyparissia,2019
95599,2019-10-06,21.9,24.8,19.1,kyparissia,2019
95600,2019-10-07,21.3,26.0,18.4,kyparissia,2019
95601,2019-10-08,21.7,27.6,17.3,kyparissia,2019
95602,2019-10-09,21.8,26.6,18.3,kyparissia,2019
95603,2019-10-10,21.5,24.0,18.2,kyparissia,2019
95604,2019-10-11,22.2,27.2,18.1,kyparissia,2019
95605,2019-10-12,22.2,26.9,18.1,kyparissia,2019
95606,2019-10-13,21.4,25.4,17.6,kyparissia,2019
95607,2019-10-14,20.9,25.1,16.9,kyparissia,2019
95608,2019-10-15,21.6,25.1,17.6,kyparissia,2019
95609,2019-10-16,20.8,25.3,17.2,kyparissia,2019
95610,2019-10-17,20.7,25.1,17.2,kyparissia,2019
95611,2019-10-18,19.6,24.2,15.5,kyparissia,2019
95612,2019-10-19,19.6,25.0,14.7,kyparissia,2019
95613,2019-10-20,19.4,24.7,13.8,kyparissia,2019
95614,2019-10-21,19.8,25.6,14.9,kyparissia,2019
95615,2019-10-22,22.1,28.8,13.3,kyparissia,2019
95616,2019-10-23,20.9,26.2,14.9,kyparissia,2019
95617,2019-10-24,19.1,24.9,13.4,kyparissia,2019
95618,2019-10-25,19.1,24.5,14.3,kyparissia,2019
95619,2019-10-26,18.8,24.7,13.3,kyparissia,2019
95620,2019-10-27,18.3,25.0,11.8,kyparissia,2019
95621,2019-10-28,18.3,23.9,11.3,kyparissia,2019
95622,2019-10-29,19.3,24.0,14.2,kyparissia,2019
95623,2019-10-30,20.0,24.9,14.5,kyparissia,2019
95624,2019-10-31,17.6,24.1,15.2,kyparissia,2019
95625,2019-11-01,17.6,22.7,13.3,kyparissia,2019
95626,2019-11-02,18.7,22.8,15.2,kyparissia,2019
95627,2019-11-03,19.7,24.8,12.9,kyparissia,2019
95628,2019-11-04,19.3,22.8,16.3,kyparissia,2019
95629,2019-11-05,19.5,24.1,15.2,kyparissia,2019
95630,2019-11-06,19.7,24.6,14.7,kyparissia,2019
95631,2019-11-07,25.2,27.5,17.0,kyparissia,2019
95632,2019-11-08,18.6,22.3,16.8,kyparissia,2019
95633,2019-11-09,19.0,23.3,14.5,kyparissia,2019
95634,2019-11-10,17.3,21.5,14.3,kyparissia,2019
95635,2019-11-11,19.0,25.9,11.7,kyparissia,2019
95636,2019-11-12,22.8,26.4,17.8,kyparissia,2019
95637,2019-11-13,17.9,21.9,14.7,kyparissia,2019
95638,2019-11-14,16.8,21.1,13.3,kyparissia,2019
95639,2019-11-15,17.3,22.6,13.7,kyparissia,2019
95640,2019-11-16,17.6,22.8,13.3,kyparissia,2019
95641,2019-11-17,18.8,24.2,13.4,kyparissia,2019
95642,2019-11-18,17.8,22.7,13.4,kyparissia,2019
95643,2019-11-19,19.7,24.5,12.9,kyparissia,2019
95644,2019-11-20,19.3,22.4,14.9,kyparissia,2019
95645,2019-11-21,17.5,21.2,14.5,kyparissia,2019
95646,2019-11-22,15.5,19.6,12.5,kyparissia,2019
95647,2019-11-23,15.9,20.7,12.8,kyparissia,2019
95648,2019-11-24,17.9,21.1,12.1,kyparissia,2019
95649,2019-11-25,14.0,19.2,10.2,kyparissia,2019
95650,2019-11-26,13.2,17.9,9.6,kyparissia,2019
95651,2019-11-27,15.1,19.3,8.9,kyparissia,2019
95652,2019-11-28,17.4,19.8,15.2,kyparissia,2019
95653,2019-11-29,18.4,21.6,14.4,kyparissia,2019
95654,2019-11-30,17.5,20.3,14.1,kyparissia,2019
95655,2019-12-01,14.9,18.9,10.8,kyparissia,2019
95656,2019-12-02,14.7,18.1,10.4,kyparissia,2019
95657,2019-12-03,15.9,20.2,11.6,kyparissia,2019
95658,2019-12-04,16.2,22.0,11.5,kyparissia,2019
95659,2019-12-05,15.7,19.8,13.0,kyparissia,2019
95660,2019-12-06,15.1,18.2,12.9,kyparissia,2019
95661,2019-12-07,16.6,19.8,14.2,kyparissia,2019
95662,2019-12-08,14.8,19.3,10.2,kyparissia,2019
95663,2019-12-09,14.4,18.6,10.7,kyparissia,2019
95664,2019-12-10,13.3,16.2,11.5,kyparissia,2019
95665,2019-12-11,12.6,14.1,10.8,kyparissia,2019
95666,2019-12-12,13.3,17.2,9.7,kyparissia,2019
95667,2019-12-13,13.1,16.9,9.8,kyparissia,2019
95668,2019-12-14,12.8,15.1,10.2,kyparissia,2019
95669,2019-12-15,13.5,21.6,8.3,kyparissia,2019
95670,2019-12-16,14.8,19.4,10.2,kyparissia,2019
95671,2019-12-17,14.3,19.3,10.1,kyparissia,2019
95672,2019-12-18,14.3,20.1,9.6,kyparissia,2019
95673,2019-12-19,16.3,21.2,10.2,kyparissia,2019
95674,2019-12-20,16.7,20.3,13.6,kyparissia,2019
95675,2019-12-21,16.3,18.8,12.3,kyparissia,2019
95676,2019-12-22,17.2,18.8,15.5,kyparissia,2019
95677,2019-12-23,14.2,17.3,10.2,kyparissia,2019
95678,2019-12-24,13.4,15.8,9.6,kyparissia,2019
95679,2019-12-25,12.6,16.2,7.2,kyparissia,2019
95680,2019-12-26,11.3,15.9,6.2,kyparissia,2019
95681,2019-12-27,10.5,14.8,7.0,kyparissia,2019
95682,2019-12-28,9.1,13.6,3.9,kyparissia,2019
95683,2019-12-29,8.9,11.3,7.7,kyparissia,2019
95684,2019-12-30,8.9,12.7,5.1,kyparissia,2019
95685,2019-12-31,10.1,14.8,4.7,kyparissia,2019
95686,2020-01-01,10.3,15.2,3.2,kyparissia,2020
95687,2020-01-02,8.6,11.7,4.0,kyparissia,2020
95688,2020-01-03,7.7,13.2,2.3,kyparissia,2020
95689,2020-01-04,9.6,15.8,2.2,kyparissia,2020
95690,2020-01-05,11.2,14.0,8.7,kyparissia,2020
95691,2020-01-06,8.4,12.2,3.4,kyparissia,2020
95692,2020-01-07,6.7,13.1,-0.4,kyparissia,2020
95693,2020-01-08,7.0,12.8,1.8,kyparissia,2020
95694,2020-01-09,6.5,12.9,0.8,kyparissia,2020
95695,2020-01-10,8.6,14.4,2.4,kyparissia,2020
95696,2020-01-11,11.2,15.0,6.6,kyparissia,2020
95697,2020-01-12,11.5,15.4,9.4,kyparissia,2020
95698,2020-01-13,12.1,16.6,8.3,kyparissia,2020
95699,2020-01-14,11.7,16.2,7.2,kyparissia,2020
95700,2020-01-15,12.1,17.6,6.9,kyparissia,2020
95701,2020-01-16,10.1,16.2,4.5,kyparissia,2020
95702,2020-01-17,10.8,16.3,5.4,kyparissia,2020
95703,2020-01-18,9.6,15.3,4.9,kyparissia,2020
95704,2020-01-19,10.4,15.2,5.9,kyparissia,2020
95705,2020-01-20,9.9,14.2,5.2,kyparissia,2020
95706,2020-01-21,8.3,14.3,2.9,kyparissia,2020
95707,2020-01-22,8.6,14.2,2.5,kyparissia,2020
95708,2020-01-23,11.0,15.6,7.1,kyparissia,2020
95709,2020-01-24,10.9,15.4,6.9,kyparissia,2020
95710,2020-01-25,12.4,15.2,8.5,kyparissia,2020
95711,2020-01-26,13.0,17.4,8.5,kyparissia,2020
95712,2020-01-27,13.9,15.6,10.3,kyparissia,2020
95713,2020-01-28,13.1,16.1,11.0,kyparissia,2020
95714,2020-01-29,14.6,16.9,12.2,kyparissia,2020
95715,2020-01-30,14.1,17.9,8.1,kyparissia,2020
95716,2020-01-31,11.8,15.8,7.6,kyparissia,2020
95717,2020-02-01,12.4,16.6,7.7,kyparissia,2020
95718,2020-02-02,13.1,16.7,8.1,kyparissia,2020
95719,2020-02-03,13.5,17.0,9.2,kyparissia,2020
95720,2020-02-04,14.2,16.8,10.6,kyparissia,2020
95721,2020-02-05,11.0,15.7,5.6,kyparissia,2020
95722,2020-02-06,7.6,13.8,3.1,kyparissia,2020
95723,2020-02-07,7.0,12.0,2.0,kyparissia,2020
95724,2020-02-08,9.7,14.6,3.1,kyparissia,2020
95725,2020-02-09,10.2,14.4,6.9,kyparissia,2020
95726,2020-02-10,12.7,15.3,9.1,kyparissia,2020
95727,2020-02-11,14.2,17.1,11.2,kyparissia,2020
95728,2020-02-12,14.8,18.1,11.3,kyparissia,2020
95729,2020-02-13,13.7,19.4,8.7,kyparissia,2020
95730,2020-02-14,14.3,18.2,10.9,kyparissia,2020
95731,2020-02-15,14.0,18.3,9.2,kyparissia,2020
95732,2020-02-16,13.2,17.9,7.8,kyparissia,2020
95733,2020-02-17,11.2,15.9,5.0,kyparissia,2020
95734,2020-02-18,12.0,16.2,5.2,kyparissia,2020
95735,2020-02-19,14.3,16.8,12.1,kyparissia,2020
95736,2020-02-20,12.7,15.0,8.8,kyparissia,2020
95737,2020-02-21,10.6,15.6,5.9,kyparissia,2020
95738,2020-02-22,8.2,12.7,3.2,kyparissia,2020
95739,2020-02-23,9.1,15.1,1.8,kyparissia,2020
95740,2020-02-24,12.2,16.7,6.1,kyparissia,2020
95741,2020-02-25,13.1,20.1,7.1,kyparissia,2020
95742,2020-02-26,15.3,19.2,9.8,kyparissia,2020
95743,2020-02-27,13.8,17.4,9.2,kyparissia,2020
95744,2020-02-28,12.3,16.5,5.9,kyparissia,2020
95745,2020-02-29,11.7,15.6,7.8,kyparissia,2020
95746,2020-03-01,11.0,15.7,5.1,kyparissia,2020
95747,2020-03-02,15.8,22.4,7.2,kyparissia,2020
95748,2020-03-03,20.7,23.8,16.3,kyparissia,2020
95749,2020-03-04,13.7,18.3,10.5,kyparissia,2020
95750,2020-03-05,12.5,16.1,9.3,kyparissia,2020
95751,2020-03-06,12.5,16.9,7.8,kyparissia,2020
95752,2020-03-07,17.1,22.8,8.0,kyparissia,2020
95753,2020-03-08,13.5,16.2,10.0,kyparissia,2020
95754,2020-03-09,12.1,15.3,9.1,kyparissia,2020
95755,2020-03-10,12.0,15.5,7.8,kyparissia,2020
95756,2020-03-11,11.8,16.7,7.7,kyparissia,2020
95757,2020-03-12,12.4,18.5,5.7,kyparissia,2020
95758,2020-03-13,13.3,20.3,6.7,kyparissia,2020
95759,2020-03-14,13.8,19.9,8.3,kyparissia,2020
95760,2020-03-15,14.5,18.1,8.7,kyparissia,2020
95761,2020-03-16,13.1,17.3,10.2,kyparissia,2020
95762,2020-03-17,12.3,16.2,5.7,kyparissia,2020
95763,2020-03-18,10.8,16.2,3.7,kyparissia,2020
95764,2020-03-19,13.5,17.6,9.0,kyparissia,2020
95765,2020-03-20,12.4,18.2,5.6,kyparissia,2020
95766,2020-03-21,13.8,20.6,6.8,kyparissia,2020
95767,2020-03-22,13.6,17.1,10.3,kyparissia,2020
95768,2020-03-23,14.6,18.7,10.6,kyparissia,2020
95769,2020-03-24,13.1,17.2,7.3,kyparissia,2020
95770,2020-03-25,12.6,17.1,6.1,kyparissia,2020
95771,2020-03-26,14.9,19.4,10.7,kyparissia,2020
95772,2020-03-27,12.3,16.1,9.2,kyparissia,2020
95773,2020-03-28,13.4,17.3,9.9,kyparissia,2020
95774,2020-03-29,13.3,16.9,9.5,kyparissia,2020
95775,2020-03-30,13.7,18.3,8.1,kyparissia,2020
95776,2020-03-31,14.9,18.6,10.5,kyparissia,2020
95777,2020-04-01,13.8,18.2,9.2,kyparissia,2020
95778,2020-04-02,11.4,15.2,9.0,kyparissia,2020
95779,2020-04-03,14.5,18.2,9.9,kyparissia,2020
95780,2020-04-04,15.1,22.2,12.6,kyparissia,2020
95781,2020-04-05,13.1,15.2,9.1,kyparissia,2020
95782,2020-04-06,13.8,16.5,10.9,kyparissia,2020
95783,2020-04-07,12.6,17.8,6.9,kyparissia,2020
95784,2020-04-08,11.8,18.3,5.1,kyparissia,2020
95785,2020-04-09,12.6,18.7,5.4,kyparissia,2020
95786,2020-04-10,13.5,20.2,6.6,kyparissia,2020
95787,2020-04-11,13.8,21.1,7.5,kyparissia,2020
95788,2020-04-12,15.6,21.2,8.3,kyparissia,2020
95789,2020-04-13,14.6,19.4,9.0,kyparissia,2020
95790,2020-04-14,18.8,27.2,7.6,kyparissia,2020
95791,2020-04-15,17.0,23.9,11.3,kyparissia,2020
95792,2020-04-16,13.8,17.8,10.0,kyparissia,2020
95793,2020-04-17,14.1,18.7,8.7,kyparissia,2020
95794,2020-04-18,14.5,19.1,8.6,kyparissia,2020
95795,2020-04-19,15.1,20.1,10.2,kyparissia,2020
95796,2020-04-20,16.0,19.2,11.2,kyparissia,2020
95797,2020-04-21,19.9,28.4,13.3,kyparissia,2020
95798,2020-04-22,15.4,17.7,13.3,kyparissia,2020
95799,2020-04-23,14.5,18.8,9.8,kyparissia,2020
95800,2020-04-24,14.6,18.8,9.3,kyparissia,2020
95801,2020-04-25,15.3,19.2,11.2,kyparissia,2020
95802,2020-04-26,15.5,19.6,11.6,kyparissia,2020
95803,2020-04-27,16.1,20.4,11.2,kyparissia,2020
95804,2020-04-28,15.8,20.2,11.2,kyparissia,2020
95805,2020-04-29,17.1,21.2,12.0,kyparissia,2020
95806,2020-04-30,17.7,21.5,12.2,kyparissia,2020
95807,2020-05-01,17.0,20.9,12.1,kyparissia,2020
95808,2020-05-02,17.8,21.0,12.6,kyparissia,2020
95809,2020-05-03,18.1,20.7,13.8,kyparissia,2020
95810,2020-05-04,17.3,21.6,12.7,kyparissia,2020
95811,2020-05-05,16.4,21.5,10.4,kyparissia,2020
95812,2020-05-06,16.9,21.4,10.3,kyparissia,2020
95813,2020-05-07,17.7,21.4,12.9,kyparissia,2020
95814,2020-05-08,16.9,22.7,11.1,kyparissia,2020
95815,2020-05-09,16.6,22.3,9.7,kyparissia,2020
95816,2020-05-10,16.7,21.0,11.4,kyparissia,2020
95817,2020-05-11,24.7,32.9,12.4,kyparissia,2020
95818,2020-05-12,21.9,30.8,14.2,kyparissia,2020
95819,2020-05-13,19.9,27.7,11.4,kyparissia,2020
95820,2020-05-14,22.6,30.2,14.8,kyparissia,2020
95821,2020-05-15,24.9,32.9,16.4,kyparissia,2020
95822,2020-05-16,25.5,35.1,16.0,kyparissia,2020
95823,2020-05-17,26.4,34.8,18.2,kyparissia,2020
95824,2020-05-18,26.3,34.9,18.4,kyparissia,2020
95825,2020-05-19,25.3,30.8,19.4,kyparissia,2020
95826,2020-05-20,21.7,25.8,18.7,kyparissia,2020
95827,2020-05-21,20.8,24.1,17.8,kyparissia,2020
95828,2020-05-22,20.6,25.3,15.5,kyparissia,2020
95829,2020-05-23,20.0,23.7,16.2,kyparissia,2020
95830,2020-05-24,20.2,25.3,15.1,kyparissia,2020
